fighter_id,name,height,weight,reach,stance,dob
http://ufcstats.com/fighter-details/bf97ad31eae89429,Deshaun Johnson,--,167 lbs.,--,,--
http://ufcstats.com/fighter-details/511e82663651438d,Michael Johnson,"5' 10""",155 lbs.,"73""",Southpaw,"Jun 04, 1986"
http://ufcstats.com/fighter-details/633a45d131192ffe,Kajan Johnson,"5' 11""",155 lbs.,"75""",Orthodox,"Apr 21, 1984"
http://ufcstats.com/fighter-details/36207c58e854cae5,Dashon Johnson,"5' 7""",145 lbs.,--,Orthodox,"Jan 25, 1988"
http://ufcstats.com/fighter-details/cc900af167fbedfd,Timothy Johnson,"6' 3""",265 lbs.,"77""",Southpaw,"Mar 13, 1985"
http://ufcstats.com/fighter-details/a45bab49951a45cd,Tony Johnson,"6' 1""",265 lbs.,--,,--
http://ufcstats.com/fighter-details/99bcdf5eac39898f,Jordan Johnson,"6' 2""",205 lbs.,"79""",Orthodox,"Nov 18, 1988"
http://ufcstats.com/fighter-details/552b09cbf13b6328,Taylor Johnson,"6' 0""",185 lbs.,"74""",Switch,"Nov 09, 1990"
http://ufcstats.com/fighter-details/6ce9a012e4c6020c,Chad Johnson,"6' 2""",230 lbs.,"80""",Orthodox,"Jul 22, 1986"
http://ufcstats.com/fighter-details/84f727cf0166d6f2,Jose Johnson,"6' 0""",125 lbs.,"71""",Orthodox,"May 20, 1995"
http://ufcstats.com/fighter-details/814e5233e2acf2ee,Charles Johnson,"5' 9""",125 lbs.,"70""",Switch,"Jan 10, 1991"
http://ufcstats.com/fighter-details/1c3f5e85b59ec710,Brian Johnston,"6' 3""",230 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/eebc23626e38f5dc,Liana Jojua,"5' 4""",125 lbs.,"62""",Orthodox,"Mar 22, 1995"
http://ufcstats.com/fighter-details/eeabcd4dc6619129,Daniel Jolly,"6' 1""",205 lbs.,"75""",Orthodox,"Sep 03, 1984"
http://ufcstats.com/fighter-details/f341f9551ba744e2,Paul Jones,"5' 9""",199 lbs.,--,Orthodox,"Jun 16, 1963"
http://ufcstats.com/fighter-details/f54fb3b9c4228142,Nathan Jones,"6' 11""",345 lbs.,--,Orthodox,"Aug 21, 1970"
http://ufcstats.com/fighter-details/07f72a2a7591b409,Jon Jones,"6' 4""",248 lbs.,"84""",Orthodox,"Jul 19, 1987"
http://ufcstats.com/fighter-details/f117c3e8c1aa7b9e,Carlton Jones,"6' 1""",225 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/8fa2b06572365321,Marcus Jones,"6' 6""",265 lbs.,--,Orthodox,"Aug 15, 1973"
http://ufcstats.com/fighter-details/bc0f994de0521926,Jesse Jones,"5' 9""",170 lbs.,--,,--
http://ufcstats.com/fighter-details/7b223a22a6c26868,Tito Jones,"5' 8""",145 lbs.,--,Southpaw,"Jul 31, 1981"
http://ufcstats.com/fighter-details/be8dfcf0442812b1,Roy Jones,--,205 lbs.,--,,"Oct 26, 1983"
http://ufcstats.com/fighter-details/9b75954db8db2a08,Justin Jones,"5' 11""",185 lbs.,--,Orthodox,"Sep 06, 1987"
http://ufcstats.com/fighter-details/509319d35664369e,Chris Jones,"5' 9""",149 lbs.,--,,"Nov 16, 1981"
http://ufcstats.com/fighter-details/329aff8e958a2997,Ben Jones,--,185 lbs.,--,,--
http://ufcstats.com/fighter-details/04f0471f221db717,Victor Jones,--,145 lbs.,--,,--
http://ufcstats.com/fighter-details/8a9f54b9056b07f5,Roshaun Jones,"5' 8""",135 lbs.,--,,--
http://ufcstats.com/fighter-details/1dda22d0ac3d1271,Jamelle Jones,"6' 0""",205 lbs.,"75""",Orthodox,"Jan 31, 1988"
http://ufcstats.com/fighter-details/ec23c1be628d8057,Trevin Jones,"5' 7""",135 lbs.,"70""",Southpaw,"Aug 04, 1990"
http://ufcstats.com/fighter-details/f1fd494586ab8d5f,Antonio Jones,"5' 11""",185 lbs.,--,Orthodox,"Apr 12, 1985"
http://ufcstats.com/fighter-details/f6ad6a1e4d600e0d,Mason Jones,"5' 10""",155 lbs.,"74""",Orthodox,"Apr 26, 1995"
http://ufcstats.com/fighter-details/e947b563eb744a21,Craig Jones,--,205 lbs.,--,,"Jul 17, 1991"
http://ufcstats.com/fighter-details/1a98c9dbb7fc3959,Jocelyn Jones-Lybarger,"5' 7""",115 lbs.,"64""",Orthodox,"Oct 04, 1985"
http://ufcstats.com/fighter-details/08b01ed84044c6bc,Jacobi Jones,"5' 9""",155 lbs.,"72""",Orthodox,"May 24, 1996"
http://ufcstats.com/fighter-details/712c4db78b9373d1,Joe Jordan,"5' 6""",155 lbs.,--,Orthodox,"Jul 27, 1978"
http://ufcstats.com/fighter-details/02e52b3a595f0786,Kevin Jordan,"6' 3""",245 lbs.,--,Orthodox,"Dec 31, 1970"
http://ufcstats.com/fighter-details/ca2efc9d7d523c43,Shawn Jordan,"6' 0""",260 lbs.,"75""",Southpaw,"Oct 21, 1984"
http://ufcstats.com/fighter-details/19db7ac26308178f,Ivan Jorge,"5' 9""",155 lbs.,"73""",Orthodox,"Nov 07, 1980"
http://ufcstats.com/fighter-details/0b64d0fed453ef7f,Scott Jorgensen,"5' 5""",135 lbs.,"66""",Orthodox,"Sep 17, 1982"
http://ufcstats.com/fighter-details/388abbf8832b5adf,Jeff Joslin,"6' 0""",170 lbs.,--,Orthodox,"Apr 30, 1975"
http://ufcstats.com/fighter-details/8ecb9f42da5ef5ac,Gareth Joseph,--,205 lbs.,--,,--
http://ufcstats.com/fighter-details/34ca93f1791a5c50,Dwight Joseph,"5' 6""",135 lbs.,--,Switch,"Aug 16, 1989"
http://ufcstats.com/fighter-details/4e06913c91da5200,Krzysztof Jotko,"6' 1""",185 lbs.,"77""",Southpaw,"Aug 19, 1989"
http://ufcstats.com/fighter-details/f1d64ae34e088832,Charles Jourdain,"5' 9""",135 lbs.,"69""",Switch,"Nov 27, 1995"
http://ufcstats.com/fighter-details/cf65d56b0755ed3b,Alan Jouban,"6' 0""",170 lbs.,"73""",Southpaw,"Nov 25, 1981"
http://ufcstats.com/fighter-details/dda15dbfafb792df,Kevin Jousset,"6' 2""",170 lbs.,"75""",Orthodox,"May 02, 1993"
http://ufcstats.com/fighter-details/35080a7f406f9ab3,Mike Joy,"5' 6""",155 lbs.,--,Southpaw,"Jul 18, 1985"
http://ufcstats.com/fighter-details/791367e8c35cfb6a,Dustin Joynson,"6' 6""",244 lbs.,"78""",Orthodox,"Oct 14, 1985"
http://ufcstats.com/fighter-details/97f3692d5444a80a,Tony Juarez,--,155 lbs.,--,,--
http://ufcstats.com/fighter-details/cd039ff136d89ded,Jesse Juarez,"6' 1""",170 lbs.,--,Orthodox,"May 08, 1981"
http://ufcstats.com/fighter-details/410898e8dd6ca9b6,Ernie Juarez,"5' 8""",145 lbs.,"70""",,"Jan 12, 1998"
http://ufcstats.com/fighter-details/a72a2a769fa5a2be,Anshul Jubli,"6' 0""",155 lbs.,"69""",Switch,"Jan 13, 1995"
http://ufcstats.com/fighter-details/f1ab6f37492c630a,Carli Judice,"5' 7""",125 lbs.,"68""",Southpaw,"Mar 02, 1999"
http://ufcstats.com/fighter-details/6ece1d2ab1bed31d,Steve Judson,"5' 11""",230 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/b35d1650c78c2948,Bu-Kyung Jung,"5' 7""",154 lbs.,--,Orthodox,"May 26, 1978"
http://ufcstats.com/fighter-details/4c288a2b250bb576,Luke Jumeau,"5' 11""",170 lbs.,"72""",Orthodox,"Feb 12, 1988"
http://ufcstats.com/fighter-details/13104eaed3ae96c3,Young Sam Jung,"5' 8""",139 lbs.,--,Orthodox,"Oct 27, 1985"
http://ufcstats.com/fighter-details/c451d67c09c55418,Chan Sung Jung,"5' 7""",145 lbs.,"72""",Orthodox,"Mar 17, 1987"
http://ufcstats.com/fighter-details/74f9448b97bf8bec,Da Woon Jung,"6' 4""",205 lbs.,"78""",Orthodox,"Dec 07, 1993"
http://ufcstats.com/fighter-details/ac70a4f1db1b8c40,Scott Junk,"6' 1""",265 lbs.,--,Orthodox,"Dec 17, 1978"
http://ufcstats.com/fighter-details/634bb0de2eb043b4,Cristiane Justino,"5' 8""",145 lbs.,"68""",Orthodox,"Jul 09, 1985"
http://ufcstats.com/fighter-details/08e908ed6d18d6a0,Myles Jury,"5' 10""",145 lbs.,"73""",Orthodox,"Oct 31, 1988"
http://ufcstats.com/fighter-details/b180f05acb24d430,Patrick Kaase,"5' 9""",185 lbs.,--,,--
http://ufcstats.com/fighter-details/c1ea9d56cd953586,Emily Kagan,"5' 3""",115 lbs.,--,,"Jul 14, 1981"
http://ufcstats.com/fighter-details/0565706b1e7f7e7c,Kaiwen,"5' 8""",145 lbs.,"71""",Switch,"Oct 16, 1995"
http://ufcstats.com/fighter-details/00a35c92b03992b0,Oron Kahlon,"5' 8""",135 lbs.,"70""",Orthodox,"Nov 04, 1984"
http://ufcstats.com/fighter-details/2525a853486ee670,Sirwan Kakai,"5' 5""",135 lbs.,--,Orthodox,"Oct 03, 1989"
http://ufcstats.com/fighter-details/50a28b9f8314e008,Saidyokub Kakhramonov,"5' 8""",135 lbs.,"69""",Orthodox,"Nov 14, 1995"
http://ufcstats.com/fighter-details/304fcd812f12c589,Geza Kalman,"6' 1""",200 lbs.,--,,--
http://ufcstats.com/fighter-details/9336e86cfd4ceaa1,Bryson Kamaka,"5' 11""",170 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/eee0ef3e2b14816b,Kai Kamaka,"5' 7""",145 lbs.,"69""",Orthodox,"Jan 05, 1995"
http://ufcstats.com/fighter-details/a46ab6c64d321c2d,Shah Kamali,--,265 lbs.,--,,"Oct 25, 1998"
http://ufcstats.com/fighter-details/a46fa1c7972548d0,Shuya Kamikubo,"5' 5""",135 lbs.,"68""",Switch,"Apr 12, 1993"
http://ufcstats.com/fighter-details/a497e228cce8a64f,Daichi Kamiya,"5' 8""",155 lbs.,"68""",Southpaw,"Apr 19, 1999"
http://ufcstats.com/fighter-details/8b69839f3555a67b,Martin Kampmann,"6' 0""",170 lbs.,"72""",Orthodox,"Apr 17, 1982"
http://ufcstats.com/fighter-details/b42d3a1469dab722,Koya Kanda,"5' 9""",145 lbs.,"75""",Southpaw,"Dec 20, 1995"
http://ufcstats.com/fighter-details/efd2b3e9bb7965a4,Bharat Kandare,"5' 7""",135 lbs.,"72""",Orthodox,"Jun 20, 1987"
http://ufcstats.com/fighter-details/eda579d906cf0ca2,Hiromitsu Kanehara,"5' 10""",200 lbs.,--,Orthodox,"Oct 05, 1970"
http://ufcstats.com/fighter-details/f3a078277b3b8ff4,Masanori Kanehara,"5' 7""",135 lbs.,"67""",Orthodox,"Nov 19, 1982"
http://ufcstats.com/fighter-details/5345f86680378fc1,Ken Kaneko,"6' 0""",161 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/3c241737a6069b9f,Denis Kang,"5' 11""",185 lbs.,"77""",Orthodox,"Sep 17, 1977"
http://ufcstats.com/fighter-details/5d1b7e3dd9e11074,Manel Kape,"5' 5""",125 lbs.,"68""",Southpaw,"Nov 14, 1993"
http://ufcstats.com/fighter-details/a7897d200692ab64,Kyung Ho Kang,"5' 9""",135 lbs.,"73""",Orthodox,"Sep 09, 1987"
http://ufcstats.com/fighter-details/5669b828e7e11329,David Kaplan,"5' 7""",155 lbs.,--,Orthodox,"Nov 16, 1979"
http://ufcstats.com/fighter-details/43292ecf0e72c143,Georgi Karakhanyan,"5' 8""",145 lbs.,--,,"May 29, 1985"
http://ufcstats.com/fighter-details/853eb0dd5c0e2149,Kai Kara-France,"5' 4""",125 lbs.,"69""",Orthodox,"Mar 26, 1993"
http://ufcstats.com/fighter-details/e4faa79383c9f214,Ernesta Kareckaite,"5' 9""",125 lbs.,"71""",Orthodox,"Jul 05, 1998"
http://ufcstats.com/fighter-details/e361e5c858af6ff1,Alex Karalexis,"5' 8""",155 lbs.,"66""",Orthodox,"Sep 20, 1977"
http://ufcstats.com/fighter-details/257b0c8d6f199895,Impa Kasanganay,"5' 11""",170 lbs.,"75""",Orthodox,"Jan 17, 1994"
http://ufcstats.com/fighter-details/4a9120fa47bafef0,Jinnosuke Kashimura,"5' 7""",155 lbs.,"71""",Southpaw,"Aug 12, 2001"
http://ufcstats.com/fighter-details/6e7506127408aa9e,Nadia Kassem,"5' 5""",125 lbs.,"66""",Southpaw,"Nov 15, 1995"
http://ufcstats.com/fighter-details/3058888c33149a53,Yusuke Kasuya,"5' 7""",155 lbs.,--,Southpaw,"Nov 16, 1989"
http://ufcstats.com/fighter-details/542db012217ecb83,Tetsuji Kato,--,155 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/ebf1c247b2cba375,Hisaki Kato,"6' 0""",185 lbs.,--,,"Sep 17, 1982"
http://ufcstats.com/fighter-details/7b433309b0fd12aa,Brad Katona,"5' 6""",135 lbs.,"64""",Orthodox,"Dec 19, 1991"
http://ufcstats.com/fighter-details/751de04455cfaac0,Calvin Kattar,"5' 11""",145 lbs.,"72""",Orthodox,"Mar 26, 1988"
http://ufcstats.com/fighter-details/36df8e119aec6175,Sarah Kaufman,"5' 5""",135 lbs.,"66""",Orthodox,"Sep 20, 1985"
http://ufcstats.com/fighter-details/bb2c3c3a466224af,Lone'er Kavanagh,"5' 4""",125 lbs.,"67""",Orthodox,"Jun 09, 1999"
http://ufcstats.com/fighter-details/fa2320781bfe4f49,Yusuke Kawaguchi,"6' 0""",255 lbs.,--,,"Aug 14, 1980"
http://ufcstats.com/fighter-details/58d42b9e920b25fc,Canaan Kawaihae,"6' 0""",145 lbs.,"71""",Southpaw,"Aug 26, 1997"
http://ufcstats.com/fighter-details/80d918336163b80c,Tatsuya Kawajiri,"5' 7""",145 lbs.,"69""",Orthodox,"May 08, 1978"
http://ufcstats.com/fighter-details/9e91d7fd2720e241,Ryo Kawamura,"5' 11""",205 lbs.,--,Orthodox,"Jun 29, 1981"
http://ufcstats.com/fighter-details/49f4171f14f54220,Masuto Kawana,"5' 6""",145 lbs.,"69""",Orthodox,"Jan 30, 1995"
http://ufcstats.com/fighter-details/547c5611bd366988,Doug Kay,--,--,--,,--
http://ufcstats.com/fighter-details/981ab7a0576f76a0,Julie Kedzie,"5' 5""",135 lbs.,--,Orthodox,"Mar 18, 1981"
http://ufcstats.com/fighter-details/148bb103cfbf123e,Toshiomi Kazama,"5' 7""",135 lbs.,"69""",Orthodox,"May 15, 1997"
http://ufcstats.com/fighter-details/a72b20136239ba39,Ryan Keenan,"5' 10""",170 lbs.,--,,"Jun 15, 1985"
http://ufcstats.com/fighter-details/c0eecd851dbf3146,CJ Keith,"6' 0""",155 lbs.,--,Orthodox,"Aug 09, 1986"
http://ufcstats.com/fighter-details/56c9acc4e86046a2,Chris Kelades,"5' 7""",125 lbs.,"68""",Orthodox,"Feb 21, 1981"
http://ufcstats.com/fighter-details/7be14eaed4c74856,Brian Kelleher,"5' 6""",135 lbs.,"66""",Switch,"Aug 19, 1986"
http://ufcstats.com/fighter-details/1a08b01fdabb6ae2,Tony Kelley,"5' 9""",135 lbs.,"70""",Switch,"Jan 21, 1987"
http://ufcstats.com/fighter-details/c788481ae19e798d,Mayana Kellem,"5' 5""",135 lbs.,--,Orthodox,"Jul 07, 1981"
http://ufcstats.com/fighter-details/aac5ac38148f0528,Paul Kelly,"5' 9""",155 lbs.,"70""",Orthodox,"Sep 12, 1984"
http://ufcstats.com/fighter-details/ace83095105dd205,John Kelly,"5' 9""",170 lbs.,--,,"Aug 02, 1978"
http://ufcstats.com/fighter-details/185fb0200a4605e6,Steve Kennedy,"5' 11""",170 lbs.,--,Orthodox,"Mar 07, 1983"
http://ufcstats.com/fighter-details/bdcbb976816fd256,Daniel Kelly,"6' 0""",185 lbs.,"70""",Southpaw,"Oct 31, 1977"
http://ufcstats.com/fighter-details/3c660c90d48fc80d,Tim Kennedy,"5' 11""",185 lbs.,"74""",Orthodox,"Sep 01, 1979"
http://ufcstats.com/fighter-details/68f6e96c5fa6e044,Jeremy Kennedy,"5' 11""",145 lbs.,"71""",Orthodox,"Sep 16, 1992"
http://ufcstats.com/fighter-details/9b8a73b59be8d786,Waylon Kennell,"6' 0""",185 lbs.,--,,--
http://ufcstats.com/fighter-details/772022b989534f0d,Maimaitituoheti Keremuaili,"5' 6""",135 lbs.,"66""",Orthodox,"Mar 18, 1991"
http://ufcstats.com/fighter-details/c1e4ae143cce7398,Aurelijus Kerpe,--,--,--,Orthodox,--
http://ufcstats.com/fighter-details/e7bba7ce4d6c7b07,Casey Kenney,"5' 7""",135 lbs.,"68""",Southpaw,"Mar 20, 1991"
http://ufcstats.com/fighter-details/a7b48e18ca27795d,Mark Kerr,"6' 3""",266 lbs.,--,Switch,"Dec 21, 1968"
http://ufcstats.com/fighter-details/ef61d9f5176b3200,Will Kerr,"5' 10""",155 lbs.,"69""",Orthodox,"Oct 21, 1982"
http://ufcstats.com/fighter-details/9b7694d064a8a0ad,Rustam Khabilov,"5' 8""",155 lbs.,"73""",Orthodox,"Nov 04, 1986"
http://ufcstats.com/fighter-details/b84f34b425dfd24b,Ron Keslar,--,185 lbs.,--,,--
http://ufcstats.com/fighter-details/90da09db03e41748,Sergey Khandozhko,"6' 1""",170 lbs.,"74""",Orthodox,"May 19, 1992"
http://ufcstats.com/fighter-details/1aba18b5f15d4956,Adam Khaliev,"6' 0""",170 lbs.,--,Orthodox,"Apr 16, 1984"
http://ufcstats.com/fighter-details/0693b2eab79198ea,Sergei Kharitonov,"6' 0""",245 lbs.,--,Orthodox,"Aug 18, 1980"
http://ufcstats.com/fighter-details/3929efe0c0a83d07,Alfred Khashakyan,"5' 8""",135 lbs.,"70""",Orthodox,"Jul 17, 1988"
http://ufcstats.com/fighter-details/a072b512b6f4fc42,Aziz Khaydarov,"5' 8""",155 lbs.,"72""",Orthodox,"Sep 25, 1993"
http://ufcstats.com/fighter-details/4bbd1e5c77ef3c2f,Mansher Khera,"5' 7""",155 lbs.,"68""",Orthodox,"Apr 15, 1992"
http://ufcstats.com/fighter-details/7ab478c397cd68ef,Aliaskhab Khizriev,"5' 9""",185 lbs.,"74""",Southpaw,"Aug 24, 1990"
http://ufcstats.com/fighter-details/aaeb55084b198a39,WonBin Ki,"5' 11""",155 lbs.,"73""",Orthodox,"Feb 11, 1991"
http://ufcstats.com/fighter-details/91dac5e69e28d5b5,Pannie Kianzad,"5' 7""",135 lbs.,"66""",Orthodox,"Dec 08, 1991"
http://ufcstats.com/fighter-details/9c37681096c6f3a9,Akira Kikuchi,"5' 8""",155 lbs.,--,Orthodox,"Jul 23, 1978"
http://ufcstats.com/fighter-details/e4bde462b043d3e1,Sanae Kikuta,"5' 9""",200 lbs.,--,Orthodox,"Sep 10, 1971"
http://ufcstats.com/fighter-details/44470bfd9483c7ad,Katsunori Kikuno,"5' 8""",145 lbs.,"66""",Orthodox,"Oct 31, 1981"
http://ufcstats.com/fighter-details/9bcf8603ceb25680,Dong Hyun Kim,"6' 2""",170 lbs.,"76""",Southpaw,"Nov 17, 1981"
http://ufcstats.com/fighter-details/637bd06c32219f0b,Jacob Kilburn,"5' 9""",145 lbs.,"72""",Orthodox,"Jun 28, 1995"
http://ufcstats.com/fighter-details/354808cf38d9d73c,Dae Won Kim,"5' 11""",180 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/8d04923f2db59b7f,Jin Oh Kim,"5' 9""",205 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/380e8b023290d091,Jong Wang Kim,"6' 1""",240 lbs.,--,,--
http://ufcstats.com/fighter-details/9e0f28d1f639ad73,Jong Won Kim,"5' 7""",139 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/831b937811804dad,Min Soo Kim,"6' 1""",255 lbs.,--,Southpaw,"Jan 22, 1975"
http://ufcstats.com/fighter-details/dba230fe33011201,Jong Man Kim,"5' 7""",139 lbs.,--,Orthodox,"Mar 03, 1978"
http://ufcstats.com/fighter-details/6343a95f1d9e6a33,MinWoo Kim,"5' 8""",135 lbs.,"72""",Orthodox,"Jul 21, 1993"
http://ufcstats.com/fighter-details/a20f234df70f2182,Ji Yeon Kim,"5' 7""",125 lbs.,"72""",Orthodox,"Oct 18, 1989"
http://ufcstats.com/fighter-details/5a9f7b5ffebdd6e7,KyeungPyo Kim,"5' 9""",155 lbs.,"71""",Orthodox,"Jan 29, 1992"
http://ufcstats.com/fighter-details/a264d4e9a4d6bfe4,Sangwook Kim,"6' 0""",155 lbs.,"71""",Orthodox,"Oct 17, 1993"
http://ufcstats.com/fighter-details/2bc47c7cc6c05bd7,HanSeul Kim,"6' 1""",170 lbs.,"73""",Southpaw,"Jun 19, 1990"
http://ufcstats.com/fighter-details/e9712cad24948ce1,SangWon Kim,"5' 9""",145 lbs.,"69""",Orthodox,"Sep 01, 1993"
http://ufcstats.com/fighter-details/e7ecfab8fd86d3e1,KyuSung Kim,"5' 11""",125 lbs.,"69""",Orthodox,"Nov 05, 1992"
http://ufcstats.com/fighter-details/864c07a7ff90caae,So Yul Kim,--,115 lbs.,--,,"May 25, 1997"
http://ufcstats.com/fighter-details/917a5cb9821df261,Jeremy Kimball,"6' 0""",205 lbs.,"72""",Switch,"Jan 03, 1991"
http://ufcstats.com/fighter-details/054defd5420a551f,Rob Kimmons,"5' 10""",185 lbs.,"73""",Orthodox,"Jan 30, 1981"
http://ufcstats.com/fighter-details/c7ac79839e86ce33,Taiei Kin,"5' 11""",185 lbs.,--,Orthodox,"Jul 08, 1970"
http://ufcstats.com/fighter-details/fe91d254db77a7fc,Dustin Kimura,"5' 7""",135 lbs.,"71""",Orthodox,"May 21, 1989"
http://ufcstats.com/fighter-details/564c2f5f9eb45d67,Mike King,"6' 3""",185 lbs.,--,,"Aug 04, 1983"
http://ufcstats.com/fighter-details/b959e8c7fd8390d2,Kyle Kingsbury,"6' 4""",205 lbs.,"79""",Orthodox,"Mar 22, 1982"
http://ufcstats.com/fighter-details/21b5c82c1b89dab1,Yusaku Kinoshita,"6' 0""",170 lbs.,"71""",Southpaw,"Aug 21, 2000"
http://ufcstats.com/fighter-details/c7d7fda69ec410d3,Kamuela Kirk,"5' 10""",155 lbs.,"75""",Switch,"Apr 13, 1994"
http://ufcstats.com/fighter-details/51d2aaaca56e5b40,Yurij Kiseliov,"5' 8""",185 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/928ae2e5b5f7a9ec,Justine Kish,"5' 5""",125 lbs.,"64""",Orthodox,"Apr 13, 1988"
http://ufcstats.com/fighter-details/2a6f8136da1e52c0,Koji Kitao,"6' 7""",350 lbs.,--,Southpaw,"Oct 12, 1963"
http://ufcstats.com/fighter-details/e2ac5bb645f33088,Satoru Kitaoka,"5' 6""",154 lbs.,--,,"Feb 04, 1980"
http://ufcstats.com/fighter-details/e065b4a42a6c2c79,Top Noi Kiwram,"5' 5""",125 lbs.,"67""",Southpaw,"Aug 15, 1992"
http://ufcstats.com/fighter-details/5b86d491d63890c5,Ludovit Klein,"5' 7""",155 lbs.,"72""",Southpaw,"Feb 22, 1995"
http://ufcstats.com/fighter-details/7eaa5e31c2dd86aa,Nick Klein,"6' 1""",185 lbs.,"77""",Orthodox,"Sep 08, 1995"
http://ufcstats.com/fighter-details/8ad022dd81224f61,Seth Kleinbeck,"6' 2""",185 lbs.,--,,"Jul 25, 1973"
http://ufcstats.com/fighter-details/bc3876891e155bb5,Stefan Klever,--,185 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/745fa7b605f8e2da,Fatima Kline,"5' 6""",115 lbs.,"67""",Orthodox,"Jul 12, 2000"
http://ufcstats.com/fighter-details/8276f28f1ad087de,Felix Klinkhammer,"6' 0""",170 lbs.,--,,--
http://ufcstats.com/fighter-details/7cbf7c78d3b34218,Drakkar Klose,"5' 9""",155 lbs.,"70""",Orthodox,"Mar 09, 1988"
http://ufcstats.com/fighter-details/02f0e04acf102ea9,Michael Knaap,"6' 2""",220 lbs.,--,Orthodox,"Feb 27, 1984"
http://ufcstats.com/fighter-details/1fac46d466abd5b8,Kevin Knabjian,"5' 10""",170 lbs.,--,Orthodox,"Jul 05, 1984"
http://ufcstats.com/fighter-details/bb1a2cdad6ff34db,Jason Knight,"5' 10""",145 lbs.,"71""",Orthodox,"Jul 14, 1992"
http://ufcstats.com/fighter-details/971dba22c622af12,Josefine Knutsson,"5' 3""",115 lbs.,"60""",Orthodox,"Jan 16, 1996"
http://ufcstats.com/fighter-details/5da33b8fbfa5ee95,William Knight,"5' 10""",205 lbs.,"73""",Orthodox,"Apr 03, 1988"
http://ufcstats.com/fighter-details/a02652d063ef5baa,Isao Kobayashi,"5' 8""",145 lbs.,--,,"Oct 28, 1988"
http://ufcstats.com/fighter-details/4a07b1988477502c,Seokhyeon Ko,"5' 10""",170 lbs.,"71""",Southpaw,"Sep 24, 1993"
http://ufcstats.com/fighter-details/c398235fcaf8d71d,Kelly Kobold,"5' 6""",135 lbs.,--,Orthodox,"Feb 25, 1983"
http://ufcstats.com/fighter-details/99bd87a300079ed9,Erik Koch,"5' 10""",170 lbs.,"71""",Southpaw,"Oct 04, 1988"
http://ufcstats.com/fighter-details/6d8ef8706781c49e,Sokun Koh,"6' 1""",205 lbs.,--,,--
http://ufcstats.com/fighter-details/44c233770075cea1,Shingo Kohara,"5' 6""",135 lbs.,--,,--
http://ufcstats.com/fighter-details/13c4313ed0f744f3,Brad Kohler,"5' 9""",220 lbs.,--,Orthodox,"May 26, 1964"
http://ufcstats.com/fighter-details/5717efc6f271cd52,Charlie Kohler,"5' 9""",155 lbs.,--,Orthodox,"Jul 16, 1976"
http://ufcstats.com/fighter-details/b76ed59283d3559c,Tsuyoshi Kohsaka,"5' 11""",225 lbs.,--,Orthodox,"Mar 06, 1970"
http://ufcstats.com/fighter-details/33de378ce1734638,Kaloyan Kolev,"6' 2""",205 lbs.,"73""",Orthodox,"Oct 17, 1992"
http://ufcstats.com/fighter-details/5f6038bcdb95e3e4,John Kolosci,"5' 11""",185 lbs.,--,Orthodox,"Nov 26, 1974"
http://ufcstats.com/fighter-details/a851c35f58199231,Syuri Kondo,"5' 4""",115 lbs.,"66""",Orthodox,"Feb 08, 1989"
http://ufcstats.com/fighter-details/1fe7adb23b3eedfb,Yuki Kondo,"5' 11""",183 lbs.,--,Southpaw,"Jul 17, 1975"
http://ufcstats.com/fighter-details/3cc506f115cbb9d5,Mantas Kondratavicius,--,185 lbs.,--,,--
http://ufcstats.com/fighter-details/dd39f1ca787a3d9d,Andrei Kopylov,"6' 2""",265 lbs.,--,Orthodox,"Jul 16, 1965"
http://ufcstats.com/fighter-details/9d83f6da776ff7d6,Roman Kopylov,"6' 0""",185 lbs.,"75""",Southpaw,"May 04, 1991"
http://ufcstats.com/fighter-details/1eacf73d6a0055dc,Cheick Kongo,"6' 4""",240 lbs.,"82""",Orthodox,"May 17, 1975"
http://ufcstats.com/fighter-details/6c011be66326ad97,Bruno Korea,"5' 6""",135 lbs.,"65""",,"Jun 28, 1991"
http://ufcstats.com/fighter-details/000774e57404d8c7,Chungreng Koren,--,135 lbs.,--,,"Feb 01, 1998"
http://ufcstats.com/fighter-details/aee885b8ca29ab4f,Andrey Koreshkov,"6' 0""",170 lbs.,--,,"Aug 23, 1990"
http://ufcstats.com/fighter-details/dd37fd509af89f15,Josh Koscheck,"5' 10""",170 lbs.,"73""",Orthodox,"Nov 30, 1977"
http://ufcstats.com/fighter-details/84512339473dd300,Steven Koslow,"5' 7""",125 lbs.,"69""",Switch,"Jan 22, 1997"
http://ufcstats.com/fighter-details/a68d57ae177a5815,Ilya Kotau,--,170 lbs.,--,,--
http://ufcstats.com/fighter-details/bc8f6b42767e28df,Naoyuki Kotani,"5' 8""",155 lbs.,"66""",Southpaw,"Dec 08, 1981"
